,artist,title,lastPos,rank,weeks,date
69,Jon Pardi,Night Shift,79,70,9,2019-04-27
70,P!nk,Walk Me Home,73,71,7,2019-04-27
71,Offset Featuring Cardi B,Clout,0,72,2,2019-04-27
72,BLACKPINK,Kill This Love,41,73,2,2019-04-27
73,Polo G Featuring Lil Tjay,Pop Out,89,74,4,2019-04-27
74,Jonas Brothers,Cool,27,75,2,2019-04-27
75,Lil Uzi Vert,That's A Rack,0,76,1,2019-04-27
76,Summer Walker X Drake,Girls Need Love,81,77,8,2019-04-27
77,Ella Mai,Shot Clock,72,78,12,2019-04-27
78,Maren Morris,GIRL,82,79,7,2019-04-27
79,Imagine Dragons,Bad Liar,74,80,8,2019-04-27
80,Eli Young Band,Love Ain't,0,81,1,2019-04-27
81,Nipsey Hussle Featuring Belly & DOM KENNEDY,Double Up,75,82,3,2019-04-27
82,FLETCHER,Undrunk,77,83,6,2019-04-27
83,Megan Thee Stallion,Big Ole Freak,99,84,2,2019-04-27
84,Yo Gotti Featuring Lil Baby,Put A Date On It,83,85,12,2019-04-27
85,Khalid & Kane Brown,Saturday Nights,57,86,11,2019-04-27
86,Michael Ray,One That Got Away,88,87,8,2019-04-27
87,Billie Eilish,My Strange Addiction,71,88,3,2019-04-27
88,Ski Mask The Slump God,Faucet Failure,91,89,8,2019-04-27
89,Billie Eilish,Xanny,86,90,3,2019-04-27
90,Billie Eilish,Ocean Eyes,96,91,9,2019-04-27
91,Nipsey Hussle Featuring YG,Last Time That I Checc'd,76,92,3,2019-04-27
92,Florida Georgia Line,Talk You Out Of It,94,93,9,2019-04-27
93,Lauv & Troye Sivan,I'm So Tired...,0,94,2,2019-04-27
94,BTS,Make It Right,0,95,1,2019-04-27
95,Panic! At The Disco,"Hey Look Ma, I Made It",0,96,1,2019-04-27
96,Scotty McCreery,This Is It,90,97,19,2019-04-27
97,Riley Green,There Was This Girl,70,98,8,2019-04-27
98,Alec Benjamin + Alessia Cara,Let Me Down Slowly,98,99,8,2019-04-27
99,Cody Johnson,On My Way To You,0,100,8,2019-04-27
0,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,1,1,6,2019-04-20
1,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),2,2,25,2019-04-20
2,Post Malone,Wow.,4,3,16,2019-04-20
3,Ariana Grande,7 Rings,3,4,12,2019-04-20
4,Halsey,Without Me,5,5,27,2019-04-20
5,Jonas Brothers,Sucker,8,6,6,2019-04-20
6,Cardi B & Bruno Mars,Please Me,6,7,8,2019-04-20
7,Khalid,Better,16,8,30,2019-04-20
8,J. Cole,Middle Child,10,9,12,2019-04-20
9,Marshmello & Bastille,Happier,9,10,34,2019-04-20
10,Billie Eilish,Bad Guy,7,11,2,2019-04-20
11,Sam Smith & Normani,Dancing With A Stranger,15,12,13,2019-04-20
12,Lady Gaga & Bradley Cooper,Shallow,11,13,28,2019-04-20
13,"benny blanco, Halsey & Khalid",Eastside,12,14,39,2019-04-20
14,Meek Mill Featuring Drake,Going Bad,14,15,19,2019-04-20
15,Ava Max,Sweet But Psycho,19,16,17,2019-04-20
16,Blueface,Thotiana,13,17,13,2019-04-20
17,Khalid,Talk,39,18,9,2019-04-20
18,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",18,19,9,2019-04-20
19,Panic! At The Disco,High Hopes,17,20,36,2019-04-20
20,Luke Combs,Beautiful Crazy,26,21,22,2019-04-20
21,21 Savage,A Lot,22,22,16,2019-04-20
22,Maroon 5 Featuring Cardi B,Girls Like You,23,23,46,2019-04-20
23,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,27,24,21,2019-04-20
24,Travis Scott,Sicko Mode,20,25,36,2019-04-20
25,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,Racks In The Middle,44,26,2,2019-04-20
26,Jonas Brothers,Cool,0,27,1,2019-04-20
27,YNW Melly,Murder On My Mind,21,28,12,2019-04-20
28,Dean Lewis,Be Alright,28,29,24,2019-04-20
29,Billie Eilish,Bury A Friend,25,30,11,2019-04-20
30,Ariana Grande,"Thank U, Next",24,31,23,2019-04-20
31,Lil Baby & Gunna,Drip Too Hard,30,32,30,2019-04-20
32,Mustard & Migos,Pure Water,33,33,11,2019-04-20
33,Calboy,Envy Me,38,34,17,2019-04-20
34,Lauren Daigle,You Say,32,35,39,2019-04-20
35,A Boogie Wit da Hoodie,Look Back At It,37,36,18,2019-04-20
36,Post Malone,Better Now,34,37,50,2019-04-20
37,Dan + Shay,Tequila,50,38,49,2019-04-20
38,Billie Eilish,When The Party's Over,29,39,22,2019-04-20
39,City Girls,Act Up,47,40,6,2019-04-20
40,BLACKPINK,Kill This Love,0,41,1,2019-04-20
41,Pinkfong,Baby Shark,42,42,15,2019-04-20
42,5 Seconds Of Summer,Youngblood,40,43,45,2019-04-20
43,Cardi B,Money,36,44,25,2019-04-20
44,Brett Young,Here Tonight,51,45,14,2019-04-20
45,Marshmello Featuring CHVRCHES,Here With Me,55,46,5,2019-04-20
46,Bad Bunny Featuring Drake,MIA,45,47,26,2019-04-20
47,Thomas Rhett,Look What God Gave Her,74,48,6,2019-04-20
48,Blake Shelton,God's Country,59,49,2,2019-04-20
49,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,52,50,16,2019-04-20
50,Billie Eilish,Wish You Were Gay,31,51,6,2019-04-20
51,Chase Rice,Eyes On You,61,52,8,2019-04-20
52,Kane Brown,Good As You,68,53,7,2019-04-20
53,The Chainsmokers Featuring 5 Seconds Of Summer,Who Do You Love,56,54,9,2019-04-20
54,Khalid,My Bad,0,55,3,2019-04-20
55,YNW Melly Featuring Kanye West,Mixed Personalities,54,56,12,2019-04-20
56,Khalid & Kane Brown,Saturday Nights,81,57,10,2019-04-20
57,Khalid With John Mayer,Outta My Head,0,58,1,2019-04-20
58,Juice WRLD,Robbery,48,59,8,2019-04-20
59,Old Dominion,Make It Sweet,73,60,15,2019-04-20
60,YK Osiris,Worth It,60,61,8,2019-04-20
61,Morgan Wallen,Whiskey Glasses,67,62,6,2019-04-20
62,DaBaby,Suge,87,63,2,2019-04-20
63,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,58,64,10,2019-04-20
64,Lil Baby,Close Friends,64,65,24,2019-04-20
65,Kelsea Ballerini,Miss Me More,71,66,10,2019-04-20
66,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,I've Been Waiting,78,67,5,2019-04-20
67,Billie Eilish,You Should See Me In A Crown,41,68,3,2019-04-20
68,Ariana Grande & Victoria Monet,Monopoly,70,69,2,2019-04-20
69,Riley Green,There Was This Girl,75,70,7,2019-04-20
70,Billie Eilish,My Strange Addiction,43,71,2,2019-04-20
71,Ella Mai,Shot Clock,72,72,11,2019-04-20
72,P!nk,Walk Me Home,80,73,6,2019-04-20
73,Imagine Dragons,Bad Liar,66,74,7,2019-04-20
74,Nipsey Hussle Featuring Belly & DOM KENNEDY,Double Up,65,75,2,2019-04-20
75,Nipsey Hussle Featuring YG,Last Time That I Checc'd,82,76,2,2019-04-20
76,FLETCHER,Undrunk,77,77,5,2019-04-20
77,Lee Brice,Rumor,90,78,5,2019-04-20
78,Jon Pardi,Night Shift,88,79,8,2019-04-20
79,Mabel,Don't Call Me Up,92,80,3,2019-04-20
80,Summer Walker X Drake,Girls Need Love,76,81,7,2019-04-20
81,Maren Morris,GIRL,84,82,6,2019-04-20
82,Yo Gotti Featuring Lil Baby,Put A Date On It,57,83,11,2019-04-20
83,Khalid x SAFE,Don't Pretend,0,84,1,2019-04-20
84,Pedro Capo X Farruko,Calma,86,85,5,2019-04-20
85,Billie Eilish,Xanny,35,86,2,2019-04-20
86,Khalid,Bad Luck,0,87,1,2019-04-20
87,Michael Ray,One That Got Away,69,88,7,2019-04-20
88,Polo G Featuring Lil Tjay,Pop Out,100,89,3,2019-04-20
89,Scotty McCreery,This Is It,89,90,18,2019-04-20
90,Ski Mask The Slump God,Faucet Failure,97,91,7,2019-04-20
91,Billie Eilish,All The Good Girls Go To Hell,46,92,2,2019-04-20
92,Khalid Featuring A Boogie Wit da Hoodie,Right Back,0,93,1,2019-04-20
93,Florida Georgia Line,Talk You Out Of It,96,94,8,2019-04-20
94,Aventura,Inmortal,0,95,1,2019-04-20
95,Billie Eilish,Ocean Eyes,94,96,8,2019-04-20
96,Nipsey Hussle Featuring Kendrick Lamar,Dedication,93,97,2,2019-04-20
97,Alec Benjamin + Alessia Cara,Let Me Down Slowly,0,98,7,2019-04-20
98,Megan Thee Stallion,Big Ole Freak,0,99,1,2019-04-20
99,Nipsey Hussle Featuring Stacy Barthe,Victory Lap,0,100,1,2019-04-20
0,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,15,1,5,2019-04-13
1,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),3,2,24,2019-04-13
2,Ariana Grande,7 Rings,1,3,11,2019-04-13
3,Post Malone,Wow.,2,4,15,2019-04-13
4,Halsey,Without Me,4,5,26,2019-04-13
5,Cardi B & Bruno Mars,Please Me,5,6,7,2019-04-13
6,Billie Eilish,Bad Guy,0,7,1,2019-04-13
7,Jonas Brothers,Sucker,9,8,5,2019-04-13
8,Marshmello & Bastille,Happier,6,9,33,2019-04-13
9,J. Cole,Middle Child,7,10,11,2019-04-13
10,Lady Gaga & Bradley Cooper,Shallow,10,11,27,2019-04-13
11,"benny blanco, Halsey & Khalid",Eastside,11,12,38,2019-04-13
12,Blueface,Thotiana,8,13,12,2019-04-13
13,Meek Mill Featuring Drake,Going Bad,12,14,18,2019-04-13
14,Sam Smith & Normani,Dancing With A Stranger,17,15,12,2019-04-13
15,Khalid,Better,16,16,29,2019-04-13
16,Panic! At The Disco,High Hopes,13,17,35,2019-04-13
17,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",14,18,8,2019-04-13
18,Ava Max,Sweet But Psycho,20,19,16,2019-04-13
19,Travis Scott,Sicko Mode,18,20,35,2019-04-13
20,YNW Melly,Murder On My Mind,19,21,11,2019-04-13
21,21 Savage,A Lot,22,22,15,2019-04-13
22,Maroon 5 Featuring Cardi B,Girls Like You,23,23,45,2019-04-13
23,Ariana Grande,"Thank U, Next",21,24,22,2019-04-13
24,Billie Eilish,Bury A Friend,41,25,10,2019-04-13
25,Luke Combs,Beautiful Crazy,25,26,21,2019-04-13
26,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,27,27,20,2019-04-13
27,Dean Lewis,Be Alright,24,28,23,2019-04-13
28,Billie Eilish,When The Party's Over,0,29,21,2019-04-13
29,Lil Baby & Gunna,Drip Too Hard,26,30,29,2019-04-13
30,Billie Eilish,Wish You Were Gay,84,31,5,2019-04-13
31,Lauren Daigle,You Say,30,32,38,2019-04-13
32,Mustard & Migos,Pure Water,31,33,10,2019-04-13
33,Post Malone,Better Now,29,34,49,2019-04-13
34,Billie Eilish,Xanny,0,35,1,2019-04-13
35,Cardi B,Money,28,36,24,2019-04-13
36,A Boogie Wit da Hoodie,Look Back At It,35,37,17,2019-04-13
37,Calboy,Envy Me,36,38,16,2019-04-13
38,Khalid,Talk,40,39,8,2019-04-13
39,5 Seconds Of Summer,Youngblood,32,40,44,2019-04-13
40,Billie Eilish,You Should See Me In A Crown,0,41,2,2019-04-13
41,Pinkfong,Baby Shark,33,42,14,2019-04-13
42,Billie Eilish,My Strange Addiction,0,43,1,2019-04-13
43,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,Racks In The Middle,0,44,1,2019-04-13
44,Bad Bunny Featuring Drake,MIA,34,45,25,2019-04-13
45,Billie Eilish,All The Good Girls Go To Hell,0,46,1,2019-04-13
46,City Girls,Act Up,43,47,5,2019-04-13
47,Juice WRLD,Robbery,37,48,7,2019-04-13
48,Kodak Black Featuring Travis Scott & Offset,ZEZE,38,49,25,2019-04-13
49,Dan + Shay,Tequila,39,50,48,2019-04-13
50,Brett Young,Here Tonight,51,51,13,2019-04-13
51,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,44,52,15,2019-04-13
52,Billie Eilish,I Love You,0,53,1,2019-04-13
53,YNW Melly Featuring Kanye West,Mixed Personalities,42,54,11,2019-04-13
54,Marshmello Featuring CHVRCHES,Here With Me,53,55,4,2019-04-13
55,The Chainsmokers Featuring 5 Seconds Of Summer,Who Do You Love,52,56,8,2019-04-13
56,Yo Gotti Featuring Lil Baby,Put A Date On It,46,57,10,2019-04-13
57,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,49,58,9,2019-04-13
58,Blake Shelton,God's Country,0,59,1,2019-04-13
59,YK Osiris,Worth It,55,60,7,2019-04-13
60,Chase Rice,Eyes On You,54,61,7,2019-04-13
61,Billie Eilish,Ilomilo,0,62,1,2019-04-13
62,Billie Eilish,Listen Before I Go,0,63,1,2019-04-13
63,Lil Baby,Close Friends,57,64,23,2019-04-13
64,Nipsey Hussle Featuring Belly & DOM KENNEDY,Double Up,0,65,1,2019-04-13
65,Imagine Dragons,Bad Liar,56,66,6,2019-04-13
66,Morgan Wallen,Whiskey Glasses,66,67,5,2019-04-13
67,Kane Brown,Good As You,59,68,6,2019-04-13
68,Michael Ray,One That Got Away,67,69,6,2019-04-13
69,Ariana Grande & Victoria Monet,Monopoly,0,70,1,2019-04-13
70,Kelsea Ballerini,Miss Me More,60,71,9,2019-04-13
71,Ella Mai,Shot Clock,62,72,10,2019-04-13
72,Old Dominion,Make It Sweet,74,73,14,2019-04-13
73,Thomas Rhett,Look What God Gave Her,69,74,5,2019-04-13
74,Riley Green,There Was This Girl,71,75,6,2019-04-13
75,Summer Walker X Drake,Girls Need Love,58,76,6,2019-04-13
76,FLETCHER,Undrunk,61,77,4,2019-04-13
77,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,I've Been Waiting,75,78,4,2019-04-13
78,Billie Eilish,8,0,79,1,2019-04-13
79,P!nk,Walk Me Home,63,80,5,2019-04-13
80,Khalid & Kane Brown,Saturday Nights,73,81,9,2019-04-13
81,Nipsey Hussle Featuring YG,Last Time That I Checc'd,0,82,1,2019-04-13
82,City Girls Featuring Cardi B,Twerk,50,83,13,2019-04-13
83,Maren Morris,GIRL,77,84,5,2019-04-13
84,Billie Eilish & Khalid,Lovely,96,85,22,2019-04-13
85,Pedro Capo X Farruko,Calma,90,86,4,2019-04-13
86,DaBaby,Suge,0,87,1,2019-04-13
87,Jon Pardi,Night Shift,81,88,7,2019-04-13
88,Scotty McCreery,This Is It,68,89,17,2019-04-13
89,Lee Brice,Rumor,83,90,4,2019-04-13
90,"benny blanco, Tainy, Selena Gomez & J Balvin",I Can't Get Enough,85,91,5,2019-04-13
91,Mabel,Don't Call Me Up,97,92,2,2019-04-13
92,Nipsey Hussle Featuring Kendrick Lamar,Dedication,0,93,1,2019-04-13
93,Billie Eilish,Ocean Eyes,0,94,7,2019-04-13
94,Chris Stapleton,Millionaire,64,95,17,2019-04-13
95,Florida Georgia Line,Talk You Out Of It,88,96,7,2019-04-13
96,Ski Mask The Slump God,Faucet Failure,87,97,6,2019-04-13
97,Jason Aldean,Girl Like You,76,98,19,2019-04-13
98,Lil Baby,Pure Cocaine,70,99,15,2019-04-13
99,Polo G Featuring Lil Tjay,Pop Out,95,100,2,2019-04-13
0,Ariana Grande,7 Rings,1,1,10,2019-04-06
1,Post Malone,Wow.,4,2,14,2019-04-06
2,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),3,3,23,2019-04-06
3,Halsey,Without Me,2,4,25,2019-04-06
4,Cardi B & Bruno Mars,Please Me,5,5,6,2019-04-06
5,Marshmello & Bastille,Happier,6,6,32,2019-04-06
6,J. Cole,Middle Child,9,7,10,2019-04-06
7,Blueface,Thotiana,11,8,11,2019-04-06
8,Jonas Brothers,Sucker,8,9,4,2019-04-06
9,Lady Gaga & Bradley Cooper,Shallow,7,10,26,2019-04-06
10,"benny blanco, Halsey & Khalid",Eastside,12,11,37,2019-04-06
11,Meek Mill Featuring Drake,Going Bad,10,12,17,2019-04-06
12,Panic! At The Disco,High Hopes,14,13,34,2019-04-06
13,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",15,14,7,2019-04-06
14,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,32,15,4,2019-04-06
15,Khalid,Better,18,16,28,2019-04-06
16,Sam Smith & Normani,Dancing With A Stranger,17,17,11,2019-04-06
17,Travis Scott,Sicko Mode,13,18,34,2019-04-06
18,YNW Melly,Murder On My Mind,16,19,10,2019-04-06
19,Ava Max,Sweet But Psycho,20,20,15,2019-04-06
20,Ariana Grande,"Thank U, Next",19,21,21,2019-04-06
21,21 Savage,A Lot,21,22,14,2019-04-06
22,Maroon 5 Featuring Cardi B,Girls Like You,22,23,44,2019-04-06
23,Dean Lewis,Be Alright,23,24,22,2019-04-06
24,Luke Combs,Beautiful Crazy,25,25,20,2019-04-06
25,Lil Baby & Gunna,Drip Too Hard,24,26,28,2019-04-06
26,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,28,27,19,2019-04-06
27,Cardi B,Money,26,28,23,2019-04-06
28,Post Malone,Better Now,27,29,48,2019-04-06
29,Lauren Daigle,You Say,29,30,37,2019-04-06
30,Mustard & Migos,Pure Water,34,31,9,2019-04-06
31,5 Seconds Of Summer,Youngblood,33,32,43,2019-04-06
32,Pinkfong,Baby Shark,37,33,13,2019-04-06
33,Bad Bunny Featuring Drake,MIA,30,34,24,2019-04-06
34,A Boogie Wit da Hoodie,Look Back At It,36,35,16,2019-04-06
35,Calboy,Envy Me,39,36,15,2019-04-06
36,Juice WRLD,Robbery,35,37,6,2019-04-06
37,Kodak Black Featuring Travis Scott & Offset,ZEZE,31,38,24,2019-04-06
38,Dan + Shay,Tequila,38,39,47,2019-04-06
39,Khalid,Talk,41,40,7,2019-04-06
40,Billie Eilish,Bury A Friend,46,41,9,2019-04-06
41,YNW Melly Featuring Kanye West,Mixed Personalities,43,42,10,2019-04-06
42,City Girls,Act Up,50,43,4,2019-04-06
43,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,45,44,14,2019-04-06
44,"Cardi B, Bad Bunny & J Balvin",I Like It,44,45,51,2019-04-06
45,Yo Gotti Featuring Lil Baby,Put A Date On It,49,46,9,2019-04-06
46,Juice WRLD,Lucid Dreams,40,47,46,2019-04-06
47,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,42,48,26,2019-04-06
48,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,48,49,8,2019-04-06
49,City Girls Featuring Cardi B,Twerk,51,50,12,2019-04-06
50,Brett Young,Here Tonight,53,51,12,2019-04-06
51,The Chainsmokers Featuring 5 Seconds Of Summer,Who Do You Love,54,52,7,2019-04-06
52,Marshmello Featuring CHVRCHES,Here With Me,79,53,3,2019-04-06
53,Chase Rice,Eyes On You,61,54,6,2019-04-06
54,YK Osiris,Worth It,56,55,6,2019-04-06
55,Imagine Dragons,Bad Liar,59,56,5,2019-04-06
56,Lil Baby,Close Friends,58,57,22,2019-04-06
57,Summer Walker X Drake,Girls Need Love,52,58,5,2019-04-06
58,Kane Brown,Good As You,69,59,5,2019-04-06
59,Kelsea Ballerini,Miss Me More,77,60,8,2019-04-06
60,FLETCHER,Undrunk,68,61,3,2019-04-06
61,Ella Mai,Shot Clock,65,62,9,2019-04-06
62,P!nk,Walk Me Home,89,63,4,2019-04-06
63,Chris Stapleton,Millionaire,47,64,16,2019-04-06
64,Jake Owen,Down To The Honkytonk,81,65,13,2019-04-06
65,Morgan Wallen,Whiskey Glasses,75,66,4,2019-04-06
66,Michael Ray,One That Got Away,78,67,5,2019-04-06
67,Scotty McCreery,This Is It,64,68,16,2019-04-06
68,Thomas Rhett,Look What God Gave Her,80,69,4,2019-04-06
69,Lil Baby,Pure Cocaine,57,70,14,2019-04-06
70,Riley Green,There Was This Girl,72,71,5,2019-04-06
71,NAV Featuring The Weeknd,Price On My Head,0,72,1,2019-04-06
72,Khalid & Kane Brown,Saturday Nights,70,73,8,2019-04-06
73,Old Dominion,Make It Sweet,76,74,13,2019-04-06
74,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,I've Been Waiting,84,75,3,2019-04-06
75,Jason Aldean,Girl Like You,74,76,18,2019-04-06
76,Maren Morris,GIRL,82,77,4,2019-04-06
77,Logic,Confessions Of A Dangerous Mind,0,78,1,2019-04-06
78,Jordan Davis,Take It From Me,63,79,13,2019-04-06
79,Rich The Kid,Splashin,0,80,5,2019-04-06
80,Jon Pardi,Night Shift,85,81,6,2019-04-06
81,Lil Skies,I,71,82,4,2019-04-06
82,Lee Brice,Rumor,88,83,3,2019-04-06
83,Billie Eilish,Wish You Were Gay,87,84,4,2019-04-06
84,"benny blanco, Tainy, Selena Gomez & J Balvin",I Can't Get Enough,66,85,4,2019-04-06
85,Juice WRLD,Hear Me Calling,60,86,4,2019-04-06
86,Ski Mask The Slump God,Faucet Failure,90,87,5,2019-04-06
87,Florida Georgia Line,Talk You Out Of It,93,88,6,2019-04-06
88,NAV Featuring Meek Mill,Tap,0,89,1,2019-04-06
89,Pedro Capo X Farruko,Calma,91,90,3,2019-04-06
90,Chris Brown,Undecided,73,91,12,2019-04-06
91,Cody Johnson,On My Way To You,95,92,7,2019-04-06
92,Anuel AA & Karol G,Secreto,94,93,8,2019-04-06
93,Kodak Black,Calling My Spirit,92,94,17,2019-04-06
94,Polo G Featuring Lil Tjay,Pop Out,0,95,1,2019-04-06
95,Billie Eilish & Khalid,Lovely,98,96,21,2019-04-06
96,Mabel,Don't Call Me Up,0,97,1,2019-04-06
97,Bebe Rexha,Last Hurrah,0,98,1,2019-04-06
98,Juice WRLD,Empty,67,99,3,2019-04-06
99,Carrie Underwood,Love Wins,100,100,10,2019-04-06
0,Ariana Grande,7 Rings,1,1,9,2019-03-30
1,Halsey,Without Me,3,2,24,2019-03-30
2,Post Malone & Swae Lee,Sunflower (Spider-Man: Into The Spider-Verse),2,3,22,2019-03-30
3,Post Malone,Wow.,5,4,13,2019-03-30
4,Cardi B & Bruno Mars,Please Me,4,5,5,2019-03-30
5,Marshmello & Bastille,Happier,7,6,31,2019-03-30
6,Lady Gaga & Bradley Cooper,Shallow,9,7,25,2019-03-30
7,Jonas Brothers,Sucker,6,8,3,2019-03-30
8,J. Cole,Middle Child,8,9,9,2019-03-30
9,Meek Mill Featuring Drake,Going Bad,14,10,16,2019-03-30
10,Blueface,Thotiana,11,11,10,2019-03-30
11,"benny blanco, Halsey & Khalid",Eastside,13,12,36,2019-03-30
12,Travis Scott,Sicko Mode,10,13,33,2019-03-30
13,Panic! At The Disco,High Hopes,12,14,33,2019-03-30
14,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",15,15,6,2019-03-30
15,YNW Melly,Murder On My Mind,17,16,9,2019-03-30
16,Sam Smith & Normani,Dancing With A Stranger,18,17,10,2019-03-30
17,Khalid,Better,19,18,27,2019-03-30
18,Ariana Grande,"Thank U, Next",16,19,20,2019-03-30
19,Ava Max,Sweet But Psycho,22,20,14,2019-03-30
20,21 Savage,A Lot,21,21,13,2019-03-30
21,Maroon 5 Featuring Cardi B,Girls Like You,20,22,43,2019-03-30
22,Dean Lewis,Be Alright,25,23,21,2019-03-30
23,Lil Baby & Gunna,Drip Too Hard,24,24,27,2019-03-30
24,Luke Combs,Beautiful Crazy,26,25,19,2019-03-30
25,Cardi B,Money,23,26,22,2019-03-30
26,Post Malone,Better Now,30,27,47,2019-03-30
27,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,31,28,18,2019-03-30
28,Lauren Daigle,You Say,32,29,36,2019-03-30
29,Bad Bunny Featuring Drake,MIA,28,30,23,2019-03-30
30,Kodak Black Featuring Travis Scott & Offset,ZEZE,29,31,23,2019-03-30
31,Lil Nas X Featuring Billy Ray Cyrus,Old Town Road,51,32,3,2019-03-30
32,5 Seconds Of Summer,Youngblood,33,33,42,2019-03-30
33,Mustard & Migos,Pure Water,40,34,8,2019-03-30
34,Juice WRLD,Robbery,27,35,5,2019-03-30
35,A Boogie Wit da Hoodie,Look Back At It,36,36,15,2019-03-30
36,Pinkfong,Baby Shark,35,37,12,2019-03-30
37,Dan + Shay,Tequila,34,38,46,2019-03-30
38,Calboy,Envy Me,43,39,14,2019-03-30
39,Juice WRLD,Lucid Dreams,37,40,45,2019-03-30
40,Khalid,Talk,42,41,6,2019-03-30
41,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Taki Taki,39,42,25,2019-03-30
42,YNW Melly Featuring Kanye West,Mixed Personalities,46,43,9,2019-03-30
43,"Cardi B, Bad Bunny & J Balvin",I Like It,44,44,50,2019-03-30
44,A Boogie Wit da Hoodie Featuring 6ix9ine,Swervin,49,45,13,2019-03-30
45,Billie Eilish,Bury A Friend,45,46,8,2019-03-30
46,Chris Stapleton,Millionaire,53,47,15,2019-03-30
47,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,54,48,7,2019-03-30
48,Yo Gotti Featuring Lil Baby,Put A Date On It,56,49,8,2019-03-30
49,City Girls,Act Up,63,50,3,2019-03-30
50,City Girls Featuring Cardi B,Twerk,50,51,11,2019-03-30
51,Summer Walker X Drake,Girls Need Love,52,52,4,2019-03-30
52,Brett Young,Here Tonight,60,53,11,2019-03-30
53,The Chainsmokers Featuring 5 Seconds Of Summer,Who Do You Love,64,54,6,2019-03-30
54,ScHoolboy Q,Numb Numb Juice,0,55,1,2019-03-30
55,YK Osiris,Worth It,62,56,5,2019-03-30
56,Lil Baby,Pure Cocaine,72,57,13,2019-03-30
57,Lil Baby,Close Friends,66,58,21,2019-03-30
58,Imagine Dragons,Bad Liar,70,59,4,2019-03-30
59,Juice WRLD,Hear Me Calling,38,60,3,2019-03-30
60,Chase Rice,Eyes On You,69,61,5,2019-03-30
61,Iggy Azalea,Sally Walker,0,62,1,2019-03-30
62,Jordan Davis,Take It From Me,58,63,12,2019-03-30
63,Scotty McCreery,This Is It,55,64,15,2019-03-30
64,Ella Mai,Shot Clock,71,65,8,2019-03-30
65,"benny blanco, Tainy, Selena Gomez & J Balvin",I Can't Get Enough,97,66,3,2019-03-30
66,Juice WRLD,Empty,41,67,2,2019-03-30
67,FLETCHER,Undrunk,85,68,2,2019-03-30
68,Kane Brown,Good As You,73,69,4,2019-03-30
69,Khalid & Kane Brown,Saturday Nights,78,70,7,2019-03-30
70,Lil Skies,I,57,71,3,2019-03-30
71,Riley Green,There Was This Girl,74,72,4,2019-03-30
72,Chris Brown,Undecided,67,73,11,2019-03-30
73,Jason Aldean,Girl Like You,68,74,17,2019-03-30
74,Morgan Wallen,Whiskey Glasses,80,75,3,2019-03-30
75,Old Dominion,Make It Sweet,79,76,12,2019-03-30
76,Kelsea Ballerini,Miss Me More,83,77,7,2019-03-30
77,Michael Ray,One That Got Away,84,78,4,2019-03-30
78,Marshmello Featuring CHVRCHES,Here With Me,75,79,2,2019-03-30
79,Thomas Rhett,Look What God Gave Her,82,80,3,2019-03-30
80,Jake Owen,Down To The Honkytonk,76,81,12,2019-03-30
81,Maren Morris,GIRL,61,82,3,2019-03-30
82,Anuel AA & Romeo Santos,Ella Quiere Beber,81,83,20,2019-03-30
83,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,I've Been Waiting,96,84,2,2019-03-30
84,Jon Pardi,Night Shift,86,85,5,2019-03-30
85,Juice WRLD,Fast,47,86,2,2019-03-30
86,Billie Eilish,Wish You Were Gay,59,87,3,2019-03-30
87,Lee Brice,Rumor,88,88,2,2019-03-30
88,P!nk,Walk Me Home,0,89,3,2019-03-30
89,Ski Mask The Slump God,Faucet Failure,99,90,4,2019-03-30
90,Pedro Capo X Farruko,Calma,92,91,2,2019-03-30
91,Kodak Black,Calling My Spirit,87,92,16,2019-03-30
92,Florida Georgia Line,Talk You Out Of It,98,93,5,2019-03-30
